World Port Index Number,Region Name,Main Port Name,Alternate Port Name,UN/LOCODE,Country Code,World Water Body,IHO S-130 Sea Area,Latitude,Longitude,Tidal Range (m),Entrance Width (m),Channel Depth (m),Anchorage Depth (m),Cargo Pier Depth (m),Maximum Vessel Length (m),Maximum Vessel Beam (m),Maximum Vessel Draft (m),Harbor Size,Harbor Type,Harbor Use,Shelter Afforded,Entrance Restriction - Tide,Entrance Restriction - Heavy Swell,Entrance Restriction - Ice,Entrance Restriction - Other,Overhead Limits,Underkeel Clearance Management System,Good Holding Ground,Turning Area,Port Security,Traffic Separation Scheme,Vessel Traffic Service,Pilotage - Compulsory,Pilotage - Available
17380.0,United States W Coast -- 16000,East Bremerton,Manette, ,United States,Alaska-Canada coastal waters; North Pacific Ocean, ,47.566667,-122.616667,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Very Small,Coastal (Natural),Unknown,Excellent,No,No,No,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
27590.0,Finland -- 27380,Kantlax, ,FI KAN,Finland,Gulf of Bothnia; Baltic Sea; North Atlantic Ocean, ,63.416667,22.283333,0.0,0.0,1.8,11.0,0.0,0.0,0.0,0.0,Very Small,Open Roadstead,Unknown,Fair,No,No,Yes,Yes,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Yes,Yes
27805.0,Finland -- 27380,Naantali, ,FI NLI,Finland,Baltic Sea; North Atlantic Ocean, ,60.466667,22.016667,0.0,0.0,12.5,9.4,6.4,252.0,44.0,13.0,Very Small,Coastal (Natural),Unknown,Fair,Yes,Yes,No,Yes,Yes,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Yes,Yes
28230.0,Finland -- 27380,Kotka, ,FI KTK,Finland,Gulf of Finland; Baltic Sea; North Atlantic Ocean, ,60.466667,26.966667,0.0,0.0,14.0,11.0,6.4,244.9,35.2,10.0,Large,Coastal (Breakwater),Unknown,Excellent,No,No,Unknown,Yes,Yes,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Yes,Yes
28390.0,Russia -- 28250,Lomonosov,Odensholm,RU LOM,Russia,Gulf of Finland; Baltic Sea; North Atlantic Ocean, ,59.916667,29.766667,0.0,0.0,4.9,1.8,4.9,160.0,30.0,7.5,Very Small,Coastal (Natural),Unknown,Fair,No,No,Yes,Yes,Yes,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Yes,Unknown
28640.0,Latvia -- 28600,Liepaja,Libau,LV LPX,Latvia,Baltic Sea; North Atlantic Ocean, ,56.516667,21.016667,0.0,0.0,11.0,17.1,7.9,229.0,35.0,9.4,Medium,Coastal (Breakwater),Unknown,Good,No,No,No,Yes,Yes,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Yes,Unknown
28790.0,Poland -- 28700,Darlowo,Rugenwalde,PL DAR,Poland,Baltic Sea; North Atlantic Ocean, ,54.433333,16.416667,1.0,0.0,6.4,15.5,4.9,75.0,12.0,4.0,Very Small,River (Basins),Unknown,Fair,No,No,Yes,Yes,Yes,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Yes,Unknown
28800.0,Poland -- 28700,Kolobrzeg,Kolberg,PL KOL,Poland,Baltic Sea; North Atlantic Ocean, ,54.216667,15.55,1.0,0.0,4.9,11.0,4.9,85.0,0.0,4.7,Very Small,River (Natural),Unknown,Fair,No,No,Yes,Yes,Yes,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Yes,Yes
18580.0,Canada West Coast -- 18080,Cowichan Bay, ,CA CCB,Canada,Alaska-Canada coastal waters; North Pacific Ocean, ,48.75,-123.616667,2.0,0.0,9.4,23.2,7.9,0.0,0.0,0.0,Very Small,Coastal (Natural),Unknown,Fair,No,No,No,Yes,No,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Yes,Yes
18650.0,Canada West Coast -- 18080,Hope Bay, , ,Canada,Alaska-Canada coastal waters; North Pacific Ocean, ,48.8,-123.283333,8.0,0.0,0.0,15.5,9.4,0.0,0.0,0.0,Very Small,Coastal (Natural),Unknown,Fair,No,No,No,Yes,No,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
18665.0,Canada West Coast -- 18080,Bamberton, ,CA BAM,Canada,Alaska-Canada coastal waters; North Pacific Ocean, ,48.55,-123.516667,12.0,0.0,23.2,23.2,7.9,0.0,0.0,0.0,Very Small,Coastal (Natural),Unknown,Fair,No,No,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes
18792.0,Canada West Coast -- 18080,Gold River, ,CA GOR,Canada,North Pacific Ocean, ,49.683333,-126.116667,4.0,0.0,0.0,0.0,9.4,190.0,32.3,11.9,Very Small,River (Natural),Unknown,Fair,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Unknown
18916.0,Canada West Coast -- 18080,Klemtu, ,CA YKT,Canada,Alaska-Canada coastal waters; North Pacific Ocean, ,52.6,-128.516667,0.0,0.0,14.0,21.6,7.9,0.0,0.0,0.0,Very Small,Coastal (Natural),Unknown,Good,No,No,Unknown,Yes,No,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
18920.0,Canada West Coast -- 18080,Butedale, , ,Canada,Alaska-Canada coastal waters; North Pacific Ocean, ,53.166667,-128.683333,9.0,0.0,0.0,0.0,9.4,0.0,0.0,0.0,Very Small,Coastal (Natural),Unknown,Fair,No,No,No,Yes,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
19055.0,Canada West Coast -- 18080,Alliford Bay, , ,Canada,Alaska-Canada coastal waters; North Pacific Ocean, ,53.216667,-131.983333,16.0,0.0,14.0,14.0,6.4,0.0,0.0,0.0,Very Small,Coastal (Natural),Unknown,Good,Yes,Yes,No,Yes,No,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,No,Unknown
19090.0,Alaska -- 19080,Hyder, ,US WHD,United States,Alaska-Canada coastal waters; North Pacific Ocean, ,55.916667,-130.0,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Very Small,Coastal (Natural),Unknown,Poor,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
19100.0,Alaska -- 19080,Hidden Inlet, , ,United States,Alaska-Canada coastal waters; North Pacific Ocean, ,54.95,-130.333333,4.3,0.0,0.0,0.0,6.4,0.0,0.0,0.0,Very Small,Canal or Lake,Unknown,Fair,Yes,Yes,No,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
19120.0,Alaska -- 19080,George Inlet, , ,United States,Alaska-Canada coastal waters; North Pacific Ocean, ,55.383333,-131.466667,4.0,0.0,0.0,0.0,7.9,0.0,0.0,0.0,Very Small,Coastal (Natural),Unknown,Fair,No,No,No,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
19200.0,Alaska -- 19080,Burnett Inlet, , ,United States,Alaska-Canada coastal waters; North Pacific Ocean, ,56.066667,-132.466667,4.3,0.0,0.0,11.0,3.4,0.0,0.0,0.0,Very Small,Coastal (Natural),Unknown,Fair,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
19330.0,Alaska -- 19080,Bay Of Pillars, , ,United States,Alaska-Canada coastal waters; North Pacific Ocean, ,56.6,-134.233333,3.0,0.0,0.0,21.6,9.4,0.0,0.0,0.0,Very Small,Coastal (Natural),Unknown,Good,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
19430.0,Alaska -- 19080,Kimshan Cove, , ,United States,North Pacific Ocean, ,57.683333,-136.116667,2.4,0.0,11.0,11.0,1.8,0.0,0.0,0.0,Very Small,Coastal (Natural),Unknown,Good,No,No,No,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
19600.0,Alaska -- 19080,Letnikof Cove, , ,United States,Alaska-Canada coastal waters; North Pacific Ocean, ,59.183333,-135.4,4.3,0.0,0.0,11.0,6.4,0.0,0.0,0.0,Very Small,Coastal (Natural),Unknown,Good,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
19710.0,Alaska -- 19080,Crab Bay, , ,United States,Gulf of Alaska; North Pacific Ocean, ,60.066667,-148.0,2.7,0.0,0.0,0.0,7.9,0.0,0.0,0.0,Very Small,Coastal (Natural),Unknown,Fair,No,No,No,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Unknown
19790.0,Alaska -- 19080,Kenai, ,US ENA,United States,Cook Inlet; Gulf of Alaska; North Pacific Ocean, ,60.55,-151.266667,5.5,0.0,0.0,6.4,0.0,0.0,0.0,0.0,Very Small,Coastal (Natural),Unknown,Fair,No,No,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
19805.0,Alaska -- 19080,Drift River, ,US DRF,United States,Cook Inlet; Gulf of Alaska; North Pacific Ocean, ,60.55,-152.133333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Very Small,Coastal (Natural),Unknown,Fair,No,No,No,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
19850.0,Alaska -- 19080,Mccord, ,US QMW,United States,North Pacific Ocean, ,57.15,-153.2,1.8,0.0,0.0,0.0,7.9,0.0,0.0,0.0,Very Small,Coastal (Natural),Unknown,Good,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
33200.0,Scotland West Coast -- 32790,Fort William, ,GB FWM,United Kingdom,North Atlantic Ocean, ,56.816667,-5.116667,4.0,0.0,11.0,14.0,11.0,0.0,0.0,0.0,Very Small,River (Basins),Unknown,Fair,Yes,Yes,Unknown,Unknown,Unknown,Unknown,No,Yes,Unknown,Unknown,Unknown,Unknown,Unknown
5990.0,Cape Breton Island -- 5860,North Sydney, ,CA NSY,Canada,North Atlantic Ocean, ,46.216667,-60.25,3.0,0.0,11.0,11.0,9.4,0.0,0.0,0.0,Small,Coastal (Natural),Unknown,Excellent,No,No,Yes,Yes,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Yes,Yes
6020.0,Cape Breton Island -- 5860,Louisbourg, ,CA LOU,Canada,North Atlantic Ocean, ,45.916667,-59.966667,2.0,0.0,7.9,9.4,6.4,0.0,0.0,0.0,Very Small,Coastal (Natural),Unknown,Excellent,No,No,Yes,Yes,Unknown,Unknown,Yes,No,Unknown,Unknown,Unknown,Yes,Yes
6330.0,Nova Scotia Cont -- 6070,Musquodoboit Harbour, ,CA MUS,Canada,North Atlantic Ocean, ,44.783333,-63.15,4.0,0.0,1.8,0.0,4.9,0.0,0.0,0.0,Very Small,Coastal (Natural),Unknown,Excellent,No,Yes,No,Yes,Unknown,Unknown,Yes,No,Unknown,Unknown,Unknown,No,No
6470.0,Nova Scotia Cont -- 6070,Digby, ,CA DIG,Canada,Bay of Fundy; North Atlantic Ocean, ,44.616667,-65.766667,7.0,0.0,11.0,11.0,21.6,0.0,0.0,0.0,Small,Coastal (Natural),Unknown,Excellent,Yes,No,No,Yes,Unknown,Unknown,No,Unknown,Unknown,Unknown,Unknown,No,Yes
6600.0,United States E Coast -- 6585,Eastport, ,US EPM,United States,Bay of Fundy; North Atlantic Ocean, ,44.9,-66.983333,5.5,0.0,12.5,12.5,6.4,0.0,0.0,0.0,Very Small,Coastal (Natural),Unknown,Fair,No,No,No,Yes,No,Unknown,No,Unknown,Unknown,Unknown,Unknown,Yes,Unknown
6620.0,United States E Coast -- 6585,Machiasport, ,US 9MP,United States,North Atlantic Ocean, ,44.7,-67.4,4.0,0.0,6.4,9.4,1.8,0.0,0.0,0.0,Very Small,Coastal (Natural),Unknown,Good,No,No,No,Yes,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No,No
33405.0,Scotland West Coast -- 32790,Finnart Oil Terminal, ,GB FNT,United Kingdom,North Atlantic Ocean, ,56.116667,-4.833333,3.0,0.0,23.2,23.2,0.0,0.0,0.0,0.0,Small,River (Natural),Unknown,Good,Yes,No,No,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes
33460.0,Scotland West Coast -- 32790,Old Kilpatrick, ,GB OKK,United Kingdom,North Atlantic Ocean, ,55.916667,-4.466667,3.0,0.0,6.4,0.0,0.0,0.0,0.0,0.0,Very Small,River (Natural),Unknown,Fair,No,No,No,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Unknown
33515.0,Scotland West Coast -- 32790,Hunterston, ,GB HST,United Kingdom,North Atlantic Ocean, ,55.75,-4.883333,3.0,0.0,23.2,21.6,23.2,0.0,0.0,0.0,Very Small,Open Roadstead,Unknown,Poor,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Yes,Yes
33820.0,Northern Ireland -- 33630,Coleraine, ,GB CLR,United Kingdom,North Atlantic Ocean, ,55.133333,-6.666667,2.0,0.0,3.4,11.0,3.4,0.0,0.0,0.0,Small,River (Natural),Unknown,Excellent,No,No,No,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes
33985.0,Ireland -- 33840,Lancaster, ,GB LAN,United Kingdom,Irish Sea; North Atlantic Ocean, ,54.05,-2.783333,3.0,0.0,0.0,7.9,3.4,0.0,0.0,0.0,Small,River (Basins),Unknown,Fair,Yes,Yes,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No,Yes
34110.0,Ireland -- 33840,Limerick,Luimneach,IE LMK,Ireland,North Atlantic Ocean, ,52.633333,-8.616667,5.0,0.0,1.8,11.0,4.9,0.0,0.0,0.0,Small,River (Tide Gates),Unknown,Good,Yes,No,No,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes
34130.0,Ireland -- 33840,Foynes,Shannon Foynes,IE FOV,Ireland,North Atlantic Ocean, ,52.616667,-9.116667,5.0,0.0,6.4,23.2,23.2,0.0,0.0,0.0,Large,River (Natural),Unknown,Good,Yes,No,No,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes
34685.0,England West Coast -- 34580,Mostyn, ,GB CHE,United Kingdom,Irish Sea; North Atlantic Ocean, ,53.316667,-3.266667,5.0,0.0,11.0,15.5,1.8,0.0,0.0,0.0,Very Small,Coastal (Natural),Unknown,Fair,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes
43625.0,Ukraine -- 43620,Izmayil, ,UA IZM,Ukraine,Black Sea; North Atlantic Ocean, ,45.333333,28.85,5.0,0.0,7.9,9.4,4.9,0.0,0.0,0.0,Very Small,River (Natural),Unknown,Good,Yes,Yes,Yes,Yes,Yes,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Yes,Yes
43745.0,Ukraine -- 43620,Chornomors Ke,Akmechet,UA ILK,Ukraine,Black Sea; North Atlantic Ocean, ,45.516667,32.7,0.0,0.0,7.9,14.0,4.9,0.0,0.0,0.0,Very Small,Coastal (Natural),Unknown,Poor,No,No,Yes,Yes,Yes,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Yes,Yes
43780.0,Ukraine -- 43620,Balaklava, , ,Ukraine,Black Sea; North Atlantic Ocean, ,44.5,33.6,0.0,0.0,12.5,23.2,1.8,0.0,0.0,0.0,Very Small,Coastal (Natural),Unknown,Good,No,No,Yes,Yes,Unknown,Unknown,No,Yes,Unknown,Unknown,Unknown,Yes,Unknown
43810.0,Ukraine -- 43620,Alushta, , ,Ukraine,Black Sea; North Atlantic Ocean, ,44.683333,34.416667,0.0,0.0,12.5,23.2,3.4,0.0,0.0,0.0,Very Small,Open Roadstead,Unknown,Poor,No,Yes,No,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Unknown
44210.0,Russia -- 44030,Gelendzhik, ,RU GDZ,Russia,Black Sea; North Atlantic Ocean, ,44.55,38.066667,0.0,0.0,4.9,21.6,3.4,0.0,0.0,0.0,Very Small,Coastal (Natural),Unknown,Fair,No,No,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes
48475.0,Iran -- 48410,Bandar-E Pars Terminal,Assaluyeh, ,Iran,Persian Gulf; Indian Ocean, ,27.533333,52.533333,1.3,0.0,0.0,40.0,25.0,220.0,0.0,15.0,Very Small,Open Roadstead,Cargo,Poor,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
50440.0,Indonesia -- 50020,Bengkulu,Benhoelen; Benkulen,ID BKS,Indonesia,Indian Ocean, ,-3.783333,102.25,3.0,0.0,1.8,11.0,9.4,0.0,0.0,0.0,Very Small,Open Roadstead,Unknown,Poor,Yes,Yes,No,Yes,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Yes,Unknown
44480.0,Turkey Asia -- 44360,Inebolu, ,TR INE,Turkey,Black Sea; North Atlantic Ocean, ,41.983333,33.766667,0.0,0.0,4.9,4.9,4.9,0.0,0.0,0.0,Very Small,Coastal (Breakwater),Unknown,Poor,No,No,No,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No
44605.0,Turkey Asia -- 44360,Kaba Burnu, , ,Turkey,Sea of Marmara; Mediterranean Sea; North Atlantic Ocean, ,40.766667,29.533333,0.0,0.0,11.0,20.1,9.4,0.0,0.0,0.0,Very Small,Coastal (Natural),Unknown,Fair,No,No,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes
543.0,Greenland East Coast -- 540,Kusanartoq, , ,Greenland,North Atlantic Ocean, ,61.766667,-42.216667,6.0,0.0,12.5,17.1,0.0,0.0,0.0,0.0,Small,Coastal (Natural),Unknown,Good,No,No,Yes,Yes,No,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,No
700.0,Greenland  West Coast -- 545,Attu, , ,Greenland,Baffin Bay; Arctic Ocean, ,67.95,-53.733333,0.0,0.0,23.2,23.2,3.4,0.0,0.0,0.0,Very Small,Coastal (Natural),Unknown,Fair,No,No,Yes,Yes,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
940.0,Greenland  West Coast -- 545,Kajalleq Upernavik,South Upernavik; Upernavik,GLJUV,Greenland,Baffin Bay; Arctic Ocean, ,72.15,-55.533333,2.0,0.0,23.2,30.0,4.2,0.0,0.0,4.2,Very Small,Coastal (Natural),Cargo,Fair,No,No,Yes,Yes,Unknown,Unknown,Yes,Yes,Yes,Unknown,Unknown,No,Yes
1611.0,Newfoundland  E Coast -- 1410,Clarenville, ,CA CLE,Canada,North Atlantic Ocean, ,48.17515,-53.9591,0.7,0.0,23.2,12.5,7.9,250.0,25.6,7.9,Small,Coastal (Natural),Cargo,Good,No,No,Yes,No,No,Unknown,Yes,Yes,Unknown,Unknown,Unknown,No,Yes
1710.0,Newfoundland S Coast -- 1680,Argentia, ,CA NWP,Canada,North Atlantic Ocean, ,47.3,-53.983333,2.4,0.0,11.0,21.6,11.0,198.0,0.0,11.0,Medium,Coastal (Natural),Unknown,Fair,No,No,Yes,Yes,No,Unknown,No,No,Yes,Unknown,Yes,No,Yes
1880.0,North Side -- 1871,Blanc Sablon, ,CA YBX,Canada,Gulf of Saint Lawrence; North Atlantic Ocean, ,51.416667,-57.133333,2.1,0.0,7.9,15.5,6.4,0.0,0.0,6.6,Very Small,River (Natural),Unknown,Fair,No,No,Yes,Yes,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No,Yes
2110.0,Canada St Lawrence R -- 1930,La Baie (Port Alfred),Port Alfred,CA LBA,Canada,Gulf of Saint Lawrence; North Atlantic Ocean, ,48.333333,-70.883333,6.0,0.0,9.4,23.2,11.0,0.0,0.0,0.0,Small,River (Natural),Unknown,Good,Yes,No,Yes,Yes,No,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Yes,Unknown
2350.0,Ottawa River -- 2270,Carillon, , ,Canada,Lake Ontario; Great Lakes, ,45.566667,-74.366667,0.0,0.0,1.8,9.4,1.8,0.0,0.0,0.0,Very Small,River (Natural),Unknown,Excellent,Unknown,Unknown,Yes,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2370.0,Ottawa River -- 2270,Chute A Blondeau, ,CA CAB,Canada,Lake Ontario; Great Lakes, ,45.583333,-74.466667,0.0,0.0,1.8,1.8,1.8,0.0,0.0,0.0,Very Small,River (Natural),Unknown,Excellent,Unknown,Unknown,Yes,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2390.0,Ottawa River -- 2270,Hawkesbury, ,CA HAW,Canada,Lake Ontario; Great Lakes, ,45.616667,-74.616667,0.0,0.0,1.8,1.8,1.8,0.0,0.0,0.0,Very Small,River (Natural),Unknown,Excellent,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2400.0,Ottawa River -- 2270,Fassett, ,CA FSS,Canada,Lake Ontario; Great Lakes, ,45.65,-74.866667,0.0,0.0,1.8,1.8,1.8,0.0,0.0,0.0,Very Small,River (Natural),Unknown,Excellent,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2480.0,Ottawa River -- 2270,Cumberland, ,CA OCL,Canada,Lake Ontario; Great Lakes, ,45.516667,-75.4,0.0,0.0,1.8,1.8,1.8,0.0,0.0,0.0,Very Small,River (Natural),Unknown,Excellent,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2490.0,Ottawa River -- 2270,Masson, ,CA MAS,Canada,Lake Ontario; Great Lakes, ,45.533333,-75.416667,0.0,0.0,1.8,9.4,1.8,0.0,0.0,0.0,Very Small,River (Natural),Unknown,Excellent,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2830.0,Canada Lake Ontario -- 2820,Millhaven, ,CA ILL,Canada,Lake Ontario; Great Lakes, ,44.2,-76.733333,0.0,0.0,3.4,3.4,1.8,0.0,0.0,0.0,Very Small,Coastal (Natural),Unknown,Excellent,No,No,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Unknown
3020.0,Canada Lake Ontario -- 2820,Oakville, ,CA OAJ,Canada,Lake Ontario; Great Lakes, ,43.433333,-79.666667,0.0,0.0,1.8,3.4,3.4,0.0,0.0,0.0,Very Small,Coastal (Breakwater),Unknown,Excellent,No,No,Yes,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Unknown
3380.0,Canada Lake Erie -- 3240,Amherstburg, ,CA AMH,Canada,Lake Erie; Great Lakes, ,42.1,-83.09999999999998,0.0,0.0,4.9,6.4,4.9,0.0,0.0,0.0,Small,River (Natural),Unknown,Excellent,No,No,Yes,Yes,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Unknown
4020.0,Canada Lake Huron -- 3640,Depot Harbour, , ,Canada,Lake Huron; Great Lakes, ,45.316667,-80.09999999999998,0.0,0.0,6.4,6.4,6.4,0.0,0.0,0.0,Very Small,Coastal (Natural),Unknown,Excellent,Unknown,Unknown,Yes,No,Unknown,Unknown,Yes,No,Unknown,Unknown,Unknown,Yes,Unknown
4120.0,Canada Lake Huron -- 3640,Manitowaning, ,CA YEM,Canada,Lake Huron; Great Lakes, ,45.75,-81.79999999999998,0.0,0.0,6.4,4.9,4.9,0.0,0.0,0.0,Very Small,Coastal (Natural),Unknown,Excellent,No,No,Yes,No,No,Unknown,No,No,Unknown,Unknown,Unknown,Yes,Unknown
4370.0,US Lake Huron -- 4300,Harbor Beach, ,US HB4,United States,Lake Huron; Great Lakes, ,43.85,-82.65,0.0,0.0,6.4,6.4,3.4,0.0,0.0,0.0,Very Small,Coastal (Breakwater),Unknown,Good,No,No,Yes,Yes,Yes,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Yes,Unknown
8330.0,United States E Coast -- 6585,Hertford, ,US HD4,United States,North Atlantic Ocean, ,36.183333,-76.466667,0.0,0.0,1.8,1.8,1.8,0.0,0.0,0.0,Very Small,River (Natural),Unknown,Excellent,No,No,No,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No,Unknown
9420.0,Mexico East Coast -- 9350,Minatitlan, ,MX MTT,Mexico,Gulf of Mexico; North Atlantic Ocean, ,17.9,-94.583333,0.0,0.0,7.9,0.0,0.0,145.0,0.0,6.4,Very Small,River (Natural),Unknown,Excellent,No,No,No,Yes,Yes,Unknown,No,Yes,Unknown,Unknown,Unknown,Yes,Yes
21840.0,Norway -- 20620,Ballstad, ,NO BSD,Norway,Norwegian Sea; North Atlantic Ocean, ,68.066667,13.7,0.0,0.0,6.4,0.0,9.4,0.0,0.0,0.0,Very Small,Coastal (Natural),Unknown,Fair,No,No,Yes,Yes,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
21950.0,Norway -- 20620,Lodingen, ,NO LOD,Norway,Norwegian Sea; North Atlantic Ocean, ,68.416667,16.0,3.0,0.0,0.0,23.2,1.8,0.0,0.0,6.0,Very Small,Coastal (Natural),Unknown,Good,No,No,Yes,Yes,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes
22010.0,Norway -- 20620,Lilandsgrunnen, ,NO LID,Norway,Norwegian Sea; North Atlantic Ocean, ,68.478055556,16.890555556,0.0,0.0,0.0,20.1,6.4,0.0,0.0,0.0,Very Small,Coastal (Natural),Unknown,Good,No,No,Yes,Yes,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
22050.0,Norway -- 20620,Litle Ballangen, ,NO BLL,Norway,Norwegian Sea; North Atlantic Ocean, ,68.348611111,16.872777778,0.0,0.0,9.4,9.4,7.9,0.0,0.0,0.0,Very Small,Coastal (Natural),Unknown,Good,No,No,No,Yes,No,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
22140.0,Norway -- 20620,Korsnes, , ,Norway,Norwegian Sea; North Atlantic Ocean, ,68.251944444,16.061666667,0.0,0.0,0.0,14.0,1.8,0.0,0.0,0.0,Very Small,Coastal (Natural),Unknown,Fair,Yes,Yes,No,Yes,No,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
22270.0,Norway -- 20620,Kjerringoy, ,NO KJE,Norway,Norwegian Sea; North Atlantic Ocean, ,67.5225,14.759722222,0.0,0.0,0.0,4.9,3.4,0.0,0.0,0.0,Very Small,Coastal (Natural),Unknown,Fair,No,No,No,Yes,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
22540.0,Norway -- 20620,Glomfjord, ,NO GLO,Norway,Norwegian Sea; North Atlantic Ocean, ,66.8075,13.980277778,3.0,0.0,23.2,0.0,6.4,200.0,29.4,10.5,Very Small,Coastal (Natural),Unknown,Good,No,No,No,No,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,No,Yes
